latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,year,month,day,hours,minutes,vehicle_type_code1_big_trucks,vehicle_type_code1_bike,vehicle_type_code1_car,vehicle_type_code1_motorbike,vehicle_type_code1_public vehicles,vehicle_type_code1_service vehicles,vehicle_type_code1_van,vehicle_type_code1_vehicle-attachment,vehicle_type_code2_big_trucks,vehicle_type_code2_bike,vehicle_type_code2_car,vehicle_type_code2_motorbike,vehicle_type_code2_public vehicles,vehicle_type_code2_service vehicles,vehicle_type_code2_van,vehicle_type_code2_vehicle-attachment,vehicle_type_code_3_big_trucks,vehicle_type_code_3_bike,vehicle_type_code_3_car,vehicle_type_code_3_motorbike,vehicle_type_code_3_public vehicles,vehicle_type_code_3_service vehicles,vehicle_type_code_3_van,vehicle_type_code_3_vehicle-attachment
40.676872,-73.94985,1,0,0,0,0,0,1,0,unsafe speed,unspecified,unspecified,unspecified,,2020,5,30,9,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.88414,-73.84233,0,0,0,0,0,0,0,0,aggressive driving/road rage,backing unsafely,unspecified,unspecified,unspecified,2020,4,9,10,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.641636,-73.893166,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,4,18,2,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.6517,-73.97698,3,0,0,0,0,0,3,0,unspecified,unspecified,unspecified,,,2020,5,15,17,52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.88424,-73.84928,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,4,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.640526,-73.89677,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,2,10,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.725723,-73.7195,2,0,0,0,0,0,2,0,unspecified,unspecified,unspecified,,,2020,5,21,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.699512,-73.81461,0,0,0,0,0,0,0,0,driver inattention/distraction,other vehicular,other vehicular,other vehicular,other vehicular,2020,5,27,17,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.666855,-73.97976,0,0,0,0,0,0,0,0,unspecified,,,,,2020,4,13,9,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.851807,-73.90683,2,0,0,0,0,0,2,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,16,14,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.6009,-73.912704,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,5,7,13,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.830402,-73.837654,2,0,0,0,0,0,2,0,driver inattention/distraction,unspecified,unspecified,,,2020,4,25,16,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.762222,-73.991806,0,0,0,0,0,0,0,0,driver inexperience,unspecified,unspecified,unspecified,,2020,4,2,10,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.690456,-73.85379,2,0,0,0,0,0,2,0,traffic control device improper/non-working,unspecified,unspecified,unspecified,unspecified,2020,6,1,22,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.844063,-73.921,0,0,0,0,0,0,0,0,other vehicular,unspecified,unspecified,unspecified,,2020,4,14,9,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.84512,-73.90663,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,5,6,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.634476,-73.939964,0,0,0,0,0,0,0,0,driver inexperience,unspecified,unspecified,unspecified,unspecified,2020,5,25,14,53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.753326,-73.8718,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,,,2020,3,30,23,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.692772,-73.92782,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,6,14,6,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.737785,-73.92263,0,0,0,0,0,0,0,0,accelerator defective,unspecified,unspecified,,,2020,3,28,7,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.880283,-73.88269,2,0,0,0,0,0,2,0,unsafe speed,unspecified,unspecified,,,2020,5,15,22,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.848038,-73.93285,4,0,0,0,0,0,4,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,5,17,1,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.676872,-73.81958,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,6,12,0,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.757793,-73.861916,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,4,9,12,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.703247,-73.90844,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,29,23,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.690453,-73.91176,2,0,0,0,0,0,2,0,failure to yield right-of-way,unspecified,unspecified,unspecified,,2020,5,17,0,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.702496,-73.81303,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,6,13,14,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.70717,-73.94491,0,0,0,0,0,0,0,0,following too closely,following too closely,following too closely,,,2020,3,24,18,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40.719135,-73.78949,1,0,0,0,0,0,1,0,driver inattention/distraction,driver inattention/distraction,driver inattention/distraction,,,2020,6,9,16,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.66901,-73.99678,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,4,15,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.613106,-73.92892,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,,2020,4,14,23,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.853706,-73.871864,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,6,9,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.69119,-73.9978,0,0,0,0,0,0,0,0,traffic control disregarded,unspecified,unspecified,,,2020,4,6,17,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.719666,-73.9444,0,0,0,0,0,0,0,0,view obstructed/limited,unspecified,unspecified,unspecified,,2020,4,12,14,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.711697,-74.00088,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,,,2020,3,30,8,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.675537,-73.871,1,0,0,0,0,0,1,0,unsafe lane changing,unspecified,unspecified,unspecified,unspecified,2020,6,6,4,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.701164,-73.75023,1,0,0,0,0,0,1,0,unspecified,unspecified,unspecified,,,2020,5,21,14,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.63529,-73.94308,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,4,6,2,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.54958,-74.137375,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,5,1,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.642517,-73.987915,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,4,25,12,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.76635,-73.95103,0,0,0,0,0,0,0,0,reaction to uninvolved vehicle,following too closely,following too closely,following too closely,following too closely,2020,4,13,6,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.686497,-73.9168,2,0,0,0,0,0,2,0,traffic control disregarded,unspecified,unspecified,unspecified,,2020,5,28,17,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.846947,-73.93848,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,3,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.84479,-73.91587,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,4,20,0,37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.641884,-74.0065,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,5,22,15,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.632698,-74.166306,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,13,10,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.75964,-73.95817,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,28,8,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.852486,-73.927704,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,4,18,13,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.822342,-73.84996,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,4,28,19,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.81462,-73.908585,0,0,0,0,0,0,0,0,aggressive driving/road rage,unspecified,unspecified,,,2020,5,28,17,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.687496,-73.91857,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,6,9,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
,,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,24,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.821335,-73.85261,0,0,0,0,0,0,0,0,backing unsafely,unspecified,unspecified,,,2020,5,17,13,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.889442,-73.85776,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,6,12,11,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.772964,-73.89233,0,0,0,0,0,0,0,0,backing unsafely,unspecified,unspecified,,,2020,4,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.859303,-73.89884,2,0,0,0,0,0,2,0,unspecified,unspecified,,,,2020,5,29,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.850693,-73.92748,0,0,0,0,0,0,0,0,pavement slippery,unspecified,unspecified,,,2020,5,8,17,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.83611,-73.92238,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,4,6,21,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.73632,-73.85631,0,0,0,0,0,0,0,0,failure to yield right-of-way,unspecified,unspecified,,,2020,4,7,8,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.613194,-74.06547,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,4,12,16,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.789253,-73.98086,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,unspecified,2020,5,28,15,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.77861,-73.84159,3,0,0,0,0,0,3,0,driver inattention/distraction,unspecified,unspecified,,,2020,4,17,15,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.719193,-73.75806,0,0,0,0,0,0,0,0,other vehicular,unspecified,unspecified,unspecified,unspecified,2020,3,27,11,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.752106,-73.72019,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,unspecified,unspecified,2020,6,10,0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.663254,-73.914925,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,6,13,11,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.718082,-73.95229,2,0,0,0,0,0,2,0,unsafe speed,failure to yield right-of-way,unspecified,,,2020,4,29,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.885777,-73.8515,0,0,0,0,0,0,0,0,traffic control disregarded,traffic control disregarded,unspecified,,,2020,5,13,15,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.68569,-73.93559,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,6,17,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.69939,-73.91938,0,0,0,0,0,0,0,0,passing too closely,unspecified,unspecified,,,2020,5,3,16,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.696384,-73.802826,0,0,0,0,0,0,0,0,traffic control device improper/non-working,unspecified,unspecified,,,2020,5,13,6,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.63354,-73.93714,0,0,0,0,0,0,0,0,other vehicular,other vehicular,other vehicular,,,2020,5,13,22,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.59719,-74.00402,1,0,0,0,0,0,1,0,driver inattention/distraction,driver inattention/distraction,driver inattention/distraction,,,2020,5,28,14,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.656693,-73.89464,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,4,24,23,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.74013,-73.77559,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,unspecified,2020,5,2,7,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.641624,-74.03138,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,3,19,7,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.64513,-73.948975,3,0,0,0,0,0,3,0,traffic control disregarded,unspecified,unspecified,,,2020,5,31,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.629913,-73.937744,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,6,8,1,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.762676,-73.954346,1,0,0,0,0,0,1,0,driver inattention/distraction,following too closely,unspecified,,,2020,4,14,17,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.624958,-74.145775,2,0,0,0,0,0,2,0,driver inattention/distraction,unspecified,unspecified,,,2020,4,2,12,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.557182,-74.19948,0,0,0,0,0,0,0,0,outside car distraction,unspecified,unspecified,,,2020,6,3,6,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.799145,-73.972534,2,0,0,0,2,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,6,14,18,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.849075,-73.88289,1,0,0,0,0,0,1,0,alcohol involvement,unspecified,unspecified,unspecified,,2020,6,7,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.889217,-73.866875,0,0,0,0,0,0,0,0,turning improperly,unspecified,unspecified,unspecified,unspecified,2020,5,22,1,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.622795,-74.00843,0,0,0,0,0,0,0,0,traffic control disregarded,unspecified,unspecified,unspecified,unspecified,2020,3,29,23,49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.574394,-74.093765,1,0,0,0,0,0,1,0,unsafe speed,unspecified,unspecified,,,2020,4,23,16,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.87167,-73.8486,0,0,0,0,0,0,0,0,other vehicular,other vehicular,aggressive driving/road rage,,,2020,5,13,23,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.742275,-73.91105,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,25,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.60485,-73.74822,0,0,0,0,0,0,0,0,driver inattention/distraction,driver inattention/distraction,unspecified,unspecified,unspecified,2020,5,1,21,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.852386,-73.90369,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,3,29,13,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.740356,-73.8595,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,3,30,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.83639,-73.91588,0,0,0,0,0,0,0,0,unsafe speed,unspecified,unspecified,,,2020,4,15,21,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.62826,-74.08039,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,18,20,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.859974,-73.900795,0,0,0,0,0,0,0,0,passing or lane usage improper,unspecified,unspecified,unspecified,unspecified,2020,4,20,11,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.85267,-73.83097,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,,,2020,4,26,17,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.641182,-73.9712,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,4,27,20,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.6498,-73.920235,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,6,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.62939,-74.11948,0,0,0,0,0,0,0,0,illnes,unspecified,unspecified,unspecified,unspecified,2020,4,9,12,47,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.700737,-73.99499,4,0,0,0,0,0,4,0,following too closely,unspecified,unspecified,unspecified,,2020,5,21,16,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.693703,-73.89925,0,0,0,0,0,0,0,0,following too closely,following too closely,following too closely,unspecified,,2020,6,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.74197,-73.86504,0,0,0,0,0,0,0,0,backing unsafely,unspecified,unspecified,,,2020,5,28,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.663467,-73.88567,1,0,0,0,0,0,1,0,fatigued/drowsy,unspecified,unspecified,,,2020,4,19,6,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.71311,-73.828125,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,6,14,7,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.666416,-73.80631,0,0,0,0,0,0,0,0,failure to yield right-of-way,following too closely,following too closely,following too closely,following too closely,2020,4,15,19,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.71143,-73.72845,0,0,0,0,0,0,0,0,driver inexperience,unspecified,unspecified,,,2020,4,26,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.806587,-73.91041,0,0,0,0,0,0,0,0,other vehicular,unspecified,unspecified,,,2020,4,9,17,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.72057,-73.945366,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,3,23,13,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.73447,-73.86316,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,unspecified,,2020,6,8,9,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.84394,-73.93903,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,,,2020,4,25,12,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40.666157,-73.9249,5,0,1,0,0,0,4,0,unspecified,unspecified,unspecified,unspecified,unspecified,2020,5,19,18,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.672363,-73.93079,1,0,0,0,0,0,1,0,driver inattention/distraction,unspecified,unspecified,unspecified,unspecified,2020,5,25,13,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.76635,-73.95103,0,0,0,0,0,0,0,0,following too closely,following too closely,unspecified,,,2020,4,13,6,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.846413,-73.91689,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,5,24,22,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40.773018,-73.952194,0,0,0,0,0,0,0,0,unsafe lane changing,unspecified,unspecified,,,2020,5,28,16,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.66966,-73.86148,0,0,0,0,0,0,0,0,fell asleep,unspecified,unspecified,,,2020,4,6,8,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.717503,-73.79826,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,5,14,4,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.672382,-73.78574,2,0,0,0,0,0,2,0,aggressive driving/road rage,unspecified,unspecified,,,2020,4,14,5,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.761272,-73.95571,0,0,0,0,0,0,0,0,following too closely,following too closely,unspecified,,,2020,3,30,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.74233,-73.83764,0,0,0,0,0,0,0,0,following too closely,unspecified,unspecified,,,2020,3,26,15,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.658836,-73.92046,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,unspecified,,2020,5,22,2,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
,,0,0,0,0,0,0,0,0,unspecified,unspecified,unspecified,unspecified,,2020,3,30,20,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.77744,-73.94268,0,0,0,0,0,0,0,0,driver inattention/distraction,unspecified,unspecified,,,2020,4,28,8,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.74928,-73.87853,0,0,0,0,0,0,0,0,steering failure,unspecified,unspecified,,,2020,4,8,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.753956,-73.85836,0,0,0,0,0,0,0,0,alcohol involvement,unspecified,unspecified,,,2020,4,5,18,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.881992,-73.87718,0,0,0,0,0,0,0,0,driver inattention/distraction,driver inattention/distraction,unspecified,,,2020,3,28,13,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
